endTime,artistName,trackName,msPlayed
7/13/2019 1:30,Daddy Yankee,Con Calma,193226
7/13/2019 1:39,Marshmello - One Thing Right (feat Kane Brown),Marshmello - One Thing Right (feat Kane Brown),50411
7/13/2019 1:56,Marshmello - One Thing Right (feat Kane Brown),Marshmello - One Thing Right (feat Kane Brown),131629
7/13/2019 1:59,Y2K,Lalala,160626
7/13/2019 2:03,Mabel,Mad Love,169813
7/13/2019 2:06,Lil Tecca,Ransom,131280
7/13/2019 2:09,Blanco Brown,The Git Up,200593
7/13/2019 2:12,Post Malone,Goodbyes (Feat. Young Thug),174960
7/13/2019 2:16,J Balvin,QUE PRETENDES,222346
7/13/2019 2:19,Tiësto,Ritual,198995
7/13/2019 2:23,R3HAB,All Around The World (La La La),147840
7/13/2019 2:26,Lil Nas X,Rodeo,158706
7/13/2019 2:28,Alesso,Sad Song (feat. TINI),154024
7/13/2019 2:32,Kygo,Higher Love,228267
7/13/2019 2:35,Taylor Swift,You Need To Calm Down,171386
7/13/2019 2:40,David Guetta,Thing For You (With Martin Solveig),191398
7/13/2019 2:44,Marshmello,Rescue Me,237203
7/13/2019 2:47,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),170439
7/13/2019 2:50,Lewis Capaldi,Someone You Loved,182160
7/13/2019 2:55,The Chainsmokers,Call You Mine,217653
7/13/2019 2:58,Ellie Goulding,Hate Me (with Juice WRLD),186223
7/13/2019 3:01,Lizzo,Truth Hurts,173325
7/13/2019 3:04,Chris Brown,Don't Check On Me (feat. Justin Bieber & Ink),204880
7/13/2019 3:08,Jonas Brothers,Only Human,183000
7/13/2019 3:11,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),163804
7/13/2019 3:14,Ed Sheeran,I Don't Care (with Justin Bieber),219946
7/13/2019 3:16,Lil Nas X,Panini,114893
7/13/2019 3:19,Billie Eilish,bad guy (with Justin Bieber),194839
7/13/2019 3:24,Avicii,Heaven,277261
7/13/2019 3:27,Bryce Vine,La La Land (feat. YG),177117
7/13/2019 3:30,Lil Nas X,Rodeo,158706
7/13/2019 3:32,Mabel,Mad Love,169813
7/13/2019 3:36,Miley Cyrus,Mother's Daughter,219080
7/13/2019 3:41,Y2K,Lalala,160626
7/13/2019 3:43,Lil Tecca,Ransom,131280
7/13/2019 3:45,iann dior,gone girl,136568
7/13/2019 3:49,Blanco Brown,The Git Up,200593
7/13/2019 3:52,Daddy Yankee,Con Calma,193226
7/13/2019 3:57,Lewis Capaldi,Someone You Loved,182160
7/13/2019 4:00,Taylor Swift,You Need To Calm Down,171386
7/13/2019 4:02,Lil Nas X,Old Town Road - Remix,171293
7/13/2019 4:06,The Chainsmokers,Call You Mine,217653
7/13/2019 4:12,YG,Go Loko,299226
7/13/2019 4:16,J Balvin,QUE PRETENDES,222346
7/13/2019 4:18,Bazzi,Focus (feat. 21 Savage),155133
7/13/2019 4:18,Ed Sheeran,Antisocial (with Travis Scott),22291
7/13/2019 4:24,Kodaline,All I Want,305746
7/13/2019 4:27,Jack Johnson,Better Together,207680
7/13/2019 4:31,The Calling,Wherever You Will Go,208600
7/13/2019 4:35,Bruno Mars,When I Was Your Man,173158
7/13/2019 5:33,Bruno Mars,When I Was Your Man,40659
7/13/2019 5:38,Matt Nathanson,Come On Get Higher,215173
7/13/2019 5:42,Katy Perry,Unconditionally,228878
7/13/2019 5:45,Corinne Bailey Rae,Put Your Records On,215360
7/13/2019 5:49,Clean Bandit,I Miss You (feat. Julia Michaels),205986
7/13/2019 5:53,Matchbox Twenty,Push,238666
7/13/2019 5:57,U2,Beautiful Day,248066
7/13/2019 6:01,Matchbox Twenty,If You're Gone,274933
7/13/2019 6:04,Maroon 5,Love Somebody,2709
7/13/2019 6:04,Justin Bieber,Love Yourself,34726
7/13/2019 6:08,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",250266
7/13/2019 6:12,Imagine Dragons,Demons,130112
7/13/2019 15:21,Brad Paisley,My Miracle,250429
7/13/2019 15:37,James Barker Band,There's A Drink For That,184533
7/13/2019 15:40,George Strait - Every Little Honky Tonk Bar,George Strait - Every Little Honky Tonk Bar,201203
7/13/2019 17:07,Hot Country: The Performances,Runaway June: Head Over Heels Live,0
7/14/2019 3:22,Hot Country: The Performances,Runaway June: Head Over Heels Live,0
7/14/2019 3:23,Hot Country: The Performances,Runaway June: Head Over Heels Live,0
7/14/2019 3:35,Hot Country: The Performances,Runaway June: Head Over Heels Live,0
7/14/2019 17:55,Hot Country: The Performances,Runaway June: Head Over Heels Live,0
7/14/2019 17:58,Hot Country: The Performances,Levi Hummon: Night Lights Live,167800
7/14/2019 18:01,John Gurney,That's How You Got It,184746
7/14/2019 18:04,Eli Young Band,Love Ain't,186118
7/14/2019 18:11,Tim McGraw,Thought About You,225694
7/14/2019 18:14,Carrie Underwood,Southbound,202853
7/14/2019 18:18,Thomas Rhett,Beer Can’t Fix,209733
7/14/2019 18:21,Chris Janson,Good Vibes,165586
7/14/2019 18:24,Brantley Gilbert,What Happens In A Small Town,202586
7/14/2019 18:27,Keith Urban,We Were,189104
7/14/2019 18:30,Kelsea Ballerini,Better Luck Next Time,172371
7/14/2019 18:40,Marshmello - One Thing Right (feat Kane Brown),Marshmello - One Thing Right (feat Kane Brown),182041
7/14/2019 18:44,Blake Shelton,God's Country,205106
7/14/2019 18:47,Chris Lane,"Big, Big Plans",187306
7/14/2019 18:52,Tenille Townes,Somebody's Daughter,226666
7/14/2019 18:56,Trisha Yearwood,Every Girl in This Town,178323
7/14/2019 19:00,Clare Dunn,My Love,195788
7/14/2019 19:03,Florida Georgia Line,Talk You Out Of It,202920
7/14/2019 19:06,Old Dominion,One Man Band,186520
7/14/2019 19:11,Chris Lane,I Don't Know About You,207933
7/14/2019 19:15,Kane Brown,Good as You,192053
7/14/2019 19:18,John Gurney,That's How You Got It,184746
7/14/2019 19:21,Mitchell Tenpenny,Alcohol You Later,186600
7/14/2019 19:26,Chris Young,Raised on Country,175594
7/14/2019 19:29,James Barker Band,There's A Drink For That,184533
7/14/2019 19:31,Dustin Lynch,Ridin' Roads,113763
7/14/2019 19:34,Sam Feldt,Post Malone (feat. RANI),174444
7/14/2019 19:37,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),170439
7/14/2019 19:41,5 Seconds of Summer,Easier,157492
7/14/2019 19:44,Taylor Swift,You Need To Calm Down,171386
7/14/2019 22:34,Tiësto,Ritual,33459
7/14/2019 23:35,Corey Kent White,She Ain't Perfect,35526
7/14/2019 23:44,Corey Kent White,She Ain't Perfect,158541
7/14/2019 23:49,Thomas Rhett,T-Shirt,227693
7/15/2019 0:01,Lee Brice,That Don't Sound Like You,210573
7/15/2019 0:07,Brothers Osborne,Love The Lonely Out Of You,329506
7/15/2019 0:13,Jason Aldean,Take A Little Ride,187613
7/15/2019 0:17,Thomas Rhett,Die A Happy Man,227426
7/15/2019 0:22,Frankie Ballard,Don't You Wanna Fall,233800
7/15/2019 0:26,Tim McGraw,My Next Thirty Years,217733
7/15/2019 0:30,Lonestar,I'm Already There,253453
7/15/2019 0:34,Lee Brice,I Drive Your Truck,234840
7/15/2019 0:39,Old Dominion,Wake up Loving You,228013
7/15/2019 0:44,Taylor Swift,All Too Well,327893
7/15/2019 0:48,Sam Hunt,Break Up In A Small Town,229880
7/15/2019 0:53,Sam Hunt,Single For The Summer,310306
7/15/2019 0:56,Billy Currington,It Don't Hurt Like It Used To,184506
7/15/2019 1:00,Augustana,Boston,245933
7/15/2019 1:04,Miranda Lambert,More Like Her,208866
7/15/2019 1:07,Taylor Swift,Holy Ground,201853
7/15/2019 1:10,Faith Hill,The Lucky One,69183
7/15/2019 1:14,Tim McGraw,I Need You,248800
7/15/2019 1:18,Delta Rae,A Long And Happy Life,180431
7/15/2019 1:41,Delta Rae,A Long And Happy Life,41476
7/15/2019 1:41,Bart Crow,Wear My Ring,12869
7/15/2019 1:46,Boston,More Than a Feeling,285133
7/15/2019 1:50,Dierks Bentley,Home,238413
7/15/2019 1:55,Delta Rae,If I Loved You,219146
7/15/2019 2:01,Brad Paisley,Then,321640
7/15/2019 2:06,Luke Bryan,Drunk On You,83882
7/15/2019 12:37,Luke Bryan,Drunk On You,129678
7/15/2019 12:42,Sam Hunt,Drinkin' Too Much,231493
7/15/2019 12:51,Dierks Bentley,I Hold On,279533
7/15/2019 12:55,Kesha,Praying,230266
7/15/2019 12:58,The Head and the Heart,Rivers and Roads,158032
7/15/2019 16:30,Dylan Scott,Nobody,157824
7/15/2019 16:41,Dylan Scott,Nobody,3127
7/15/2019 16:45,George Strait - Every Little Honky Tonk Bar,George Strait - Every Little Honky Tonk Bar,201458
7/15/2019 16:54,Marshmello,One Thing Right,181823
7/15/2019 16:57,Kane Brown,Good as You,192053
7/15/2019 17:00,George Strait - Every Little Honky Tonk Bar,George Strait - Every Little Honky Tonk Bar,154038
7/15/2019 18:29,Christina Perri,A Thousand Years,285120
7/15/2019 18:30,Vanessa Carlton,A Thousand Miles,23553
7/15/2019 18:34,Jordin Sparks,No Air (feat. Chris Brown),264373
7/15/2019 18:42,The 1975,Somebody Else,347520
7/15/2019 18:46,Rihanna,Stay,240706
7/15/2019 18:46,Maroon 5,This Love,5789
7/15/2019 18:47,Gavin DeGraw,I Don't Want to Be,87910
7/15/2019 20:16,Beyoncé,Irreplaceable,227666
7/15/2019 20:21,Julia Michaels,Issues,176320
7/15/2019 20:22,The Script,Breakeven,50413
7/15/2019 20:25,Emeli Sandé,Next To Me,196866
7/15/2019 20:29,Train,Meet Virginia,239933
7/15/2019 20:33,Vance Joy,Riptide,204280
7/15/2019 20:44,U2,Beautiful Day,47094
7/16/2019 18:26,Khalid,Talk (feat. Disclosure),2111
7/16/2019 18:27,Lil Nas X,Panini,2048
7/17/2019 0:17,Sam Hunt,Make You Miss Me,225693
7/17/2019 0:21,Luke Bryan,Play It Again,226866
7/17/2019 0:24,Jana Kramer,I Got the Boy,201013
7/17/2019 0:28,Blake Shelton,God Gave Me You,229533
7/17/2019 0:33,Selena Gomez,Only You,184853
7/17/2019 0:37,Brett Eldredge,Lose It All,220773
7/17/2019 0:42,Chris Stapleton,Tennessee Whiskey,293293
7/17/2019 0:43,Jason Aldean,The Only Way I Know (with Luke Bryan and Eric Church),69066
7/17/2019 0:47,Jessie James Decker,Gold,218992
7/17/2019 0:53,Billy Currington,Until You,283693
7/17/2019 0:57,Blake Shelton,Austin,230333
7/17/2019 1:01,Rhett Akins,That Ain't My Truck,243106
7/17/2019 1:06,Eric Church,Record Year,179346
7/17/2019 1:09,Billy Currington,Good Directions,215853
7/17/2019 1:13,Old Dominion,Nowhere Fast,188960
7/17/2019 1:16,Taylor Swift,All You Had To Do Was Stay,193293
7/17/2019 1:22,Josh Abbott Band,She's Like Texas,235253
7/17/2019 1:25,Billy Currington,Do I Make You Wanna,234306
7/17/2019 1:30,Sam Hunt,Cop Car,253880
7/17/2019 1:33,Carrie Underwood,Little Toy Guns,210760
7/17/2019 1:38,Kane Brown,Used to Love You Sober,181680
7/17/2019 1:41,Carly Pearce,Every Little Thing,181053
7/17/2019 1:44,Miranda Lambert,Over You,192386
7/17/2019 3:57,Miranda Lambert,Over You,60949
7/17/2019 4:01,Tim McGraw,Humble And Kind,259266
7/17/2019 4:05,Lonestar,Amazed,239986
7/17/2019 4:10,Jessie James Decker,Too Young to Know,15528
7/17/2019 4:10,Heartland,I Loved Her First,212013
7/17/2019 12:52,Jessie James Decker,Too Young to Know,176011
7/17/2019 12:57,Old Dominion,Break Up with Him,183190
7/17/2019 21:44,Toby Keith,God Love Her,216626
7/17/2019 21:44,Billy Currington,Drinkin' Town With A Football Problem,7400
7/17/2019 21:47,Eli Young Band,Crazy Girl,200706
7/18/2019 3:03,Frankie Ballard,It All Started with a Beer - Single Version,237800
7/18/2019 3:07,Brett Young,In Case You Didn't Know,226200
7/18/2019 3:10,Josh Abbott Band,Wasn't That Drunk (feat. Carly Pearce),173592
7/19/2019 0:25,Josh Abbott Band,Wasn't That Drunk (feat. Carly Pearce),9264
7/19/2019 0:27,Ambjaay,Uno,109090
7/19/2019 0:30,DaBaby,Suge,163320
7/19/2019 0:32,Polo G,Pop Out (feat. Lil Tjay),48424
7/19/2019 0:35,Billy Currington,Let Me Down Easy,228493
7/19/2019 0:38,Love and Theft,Tan Lines,166493
7/19/2019 0:41,Chris Young,Think of You,92793
7/19/2019 3:13,Chris Young,Think of You,126472
7/19/2019 3:16,Taylor Swift,I Know Places,158359
7/19/2019 4:28,Taylor Swift,I Know Places,37343
7/19/2019 4:31,Billy Currington,Must Be Doin' Somethin' Right,179276
7/19/2019 13:10,Imperial,Those Were The Days,55317
7/19/2019 13:15,Heart Hours,With Me In This,305553
7/19/2019 13:19,Jared&Hillary,Lead Me,184666
7/19/2019 13:23,St Aldates Worship,Hiding Place - Live,246653
7/19/2019 13:29,John Lucas,Stained Glass,317509
7/19/2019 13:32,Tedashii,Activate,215949
7/19/2019 13:34,KB,Hold Me Back - Latin,102460
7/19/2019 13:36,116,California Dreamin,137791
7/19/2019 13:41,Phil Wickham,You Cannot Be Stopped,261360
7/19/2019 13:52,Housefires,I’ll Give Thanks - Live,536653
7/19/2019 14:01,Meredith Andrews,Open Over Us (Live),396064
7/20/2019 3:31,Pat Green,Temporary Angel,251106
7/20/2019 3:35,Billy Currington,We Are Tonight,232106
7/20/2019 3:37,Corey Kent White,She Ain't Perfect,116394
7/20/2019 18:36,Corey Kent White,She Ain't Perfect,14489
7/20/2019 19:58,Corey Kent White,She Ain't Perfect,63293
7/20/2019 20:04,Thomas Rhett,Die A Happy Man,227426
7/20/2019 20:08,Old Dominion,Wake up Loving You,228013
7/20/2019 20:14,Jason Aldean,Take A Little Ride,187613
7/20/2019 20:19,Brothers Osborne,Love The Lonely Out Of You,329506
7/20/2019 20:23,Lee Brice,That Don't Sound Like You,210573
7/20/2019 20:26,Sam Hunt,Break Up In A Small Town,229880
7/20/2019 20:30,Miranda Lambert,More Like Her,208866
7/20/2019 20:35,Taylor Swift,All Too Well,327893
7/20/2019 20:40,Faith Hill,The Lucky One,216426
7/20/2019 20:43,Luke Bryan,Drunk On You,213546
7/20/2019 20:47,Tim McGraw,I Need You,248800
7/20/2019 20:53,Brad Paisley,Then,321640
7/20/2019 21:02,Thomas Rhett,T-Shirt,227693
7/20/2019 21:05,Sam Hunt,Single For The Summer,11693
7/20/2019 21:05,Billy Currington,It Don't Hurt Like It Used To,184506
7/20/2019 21:05,Augustana,Boston,3599
7/20/2019 21:09,Frankie Ballard,Don't You Wanna Fall,233800
7/20/2019 21:13,Tim McGraw,My Next Thirty Years,217733
7/20/2019 21:18,Lee Brice,I Drive Your Truck,234840
7/20/2019 21:20,Boston,More Than a Feeling,80966
7/20/2019 21:23,Boston,More Than a Feeling,204359
7/20/2019 21:27,Bart Crow,Wear My Ring,231418
7/20/2019 21:31,Sam Hunt,Drinkin' Too Much,231493
7/20/2019 21:35,Lonestar,I'm Already There,253453
7/20/2019 21:41,Kesha,Praying,230266
7/20/2019 21:44,Taylor Swift,Holy Ground,201853
7/20/2019 21:48,Delta Rae,If I Loved You,219146
7/20/2019 21:51,Delta Rae,A Long And Happy Life,221960
7/20/2019 21:55,Chris Stapleton,Tennessee Whiskey,4145
7/20/2019 21:55,Jana Kramer,I Got the Boy,201013
7/20/2019 21:59,Dierks Bentley,Home,238413
7/20/2019 22:03,Brett Eldredge,Lose It All,220773
7/20/2019 22:06,Jason Aldean,The Only Way I Know (with Luke Bryan and Eric Church),193186
7/20/2019 22:10,Dierks Bentley,I Hold On,195768
7/21/2019 15:36,Dierks Bentley,I Hold On,83742
7/21/2019 16:07,Billy Currington,Good Directions,187810
7/22/2019 2:28,Billy Currington,Good Directions,28316
7/22/2019 2:31,Taylor Swift,All You Had To Do Was Stay,193293
7/22/2019 2:36,The Head and the Heart,Rivers and Roads,284000
7/22/2019 2:39,Old Dominion,Nowhere Fast,188960
7/22/2019 2:43,Blake Shelton,Austin,230333
7/22/2019 2:48,Sam Hunt,Make You Miss Me,209128
7/22/2019 3:11,Luke Bryan,Play It Again,226866
7/22/2019 3:14,Eric Church,Record Year,179346
7/22/2019 3:14,Rhett Akins,That Ain't My Truck,21608
7/22/2019 3:17,Selena Gomez,Only You,184853
7/22/2019 3:21,Old Dominion,Break Up with Him,207733
7/22/2019 3:25,Heartland,I Loved Her First,129821
7/22/2019 13:19,Heartland,I Loved Her First,82193
7/22/2019 13:23,Jessie James Decker,Gold,218992
7/22/2019 13:27,Billy Currington,Until You,283693
7/22/2019 13:31,Blake Shelton,God Gave Me You,229533
7/22/2019 13:35,Carrie Underwood,Little Toy Guns,210760
7/22/2019 13:39,Frankie Ballard,It All Started with a Beer - Single Version,237800
7/22/2019 13:42,Eli Young Band,Crazy Girl,150907
7/22/2019 17:25,Eli Young Band,Crazy Girl,50048
7/22/2019 17:28,Toby Keith,God Love Her,216626
7/22/2019 17:29,Billy Currington,Drinkin' Town With A Football Problem,15933
7/22/2019 17:33,Lonestar,Amazed,239986
7/22/2019 17:39,Sam Hunt,Cop Car,253880
7/22/2019 17:44,Billy Currington,Let Me Down Easy,228493
7/22/2019 17:47,Carly Pearce,Every Little Thing,181053
7/22/2019 17:50,Jessie James Decker,Too Young to Know,132044
7/22/2019 18:19,Jessie James Decker,Too Young to Know,59526
7/22/2019 18:23,Taylor Swift,I Know Places,195706
7/22/2019 18:23,Love and Theft,Tan Lines,10076
7/22/2019 18:27,Miranda Lambert,Over You,253373
7/22/2019 18:31,Josh Abbott Band,She's Like Texas,235253
7/22/2019 18:36,Tim McGraw,Humble And Kind,259266
7/22/2019 18:39,Josh Abbott Band,Wasn't That Drunk (feat. Carly Pearce),223451
7/22/2019 18:42,Billy Currington,Do I Make You Wanna,177250
7/22/2019 22:23,Billy Currington,Do I Make You Wanna,57310
7/22/2019 22:27,Kane Brown,Used to Love You Sober,181680
7/22/2019 22:31,Chris Young,Think of You,218946
7/22/2019 22:35,Billy Currington,Must Be Doin' Somethin' Right,269586
7/22/2019 22:39,Brett Young,In Case You Didn't Know,226200
7/22/2019 22:50,Pat Green,Temporary Angel,153629
7/22/2019 22:54,Billy Currington,We Are Tonight,232106
7/22/2019 22:57,Corey Kent White,She Ain't Perfect,193912
7/22/2019 23:01,Thomas Rhett,Die A Happy Man,227426
7/22/2019 23:06,Old Dominion,Wake up Loving You,228013
7/22/2019 23:07,Jason Aldean,Take A Little Ride,46673
7/23/2019 12:48,Phil Wickham,Great Things - Live,288372
7/23/2019 13:14,Futures,† (just the cross) - Live,398333
7/23/2019 13:16,Cody Carnes,Nothing Else,111710
7/23/2019 13:18,Brothers Osborne,Love The Lonely Out Of You,75441
7/23/2019 13:22,Tim McGraw,I Need You,248800
7/23/2019 13:26,Frankie Ballard,Don't You Wanna Fall,233800
7/23/2019 13:31,Sam Hunt,Single For The Summer,310306
7/23/2019 13:35,Luke Bryan,Drunk On You,213546
7/23/2019 13:38,Tim McGraw,My Next Thirty Years,217733
7/23/2019 13:42,Taylor Swift,Holy Ground,201853
7/23/2019 13:44,Lonestar,I'm Already There,104220
7/23/2019 15:05,Lonestar,I'm Already There,149426
7/23/2019 15:10,Delta Rae,A Long And Happy Life,221960
7/23/2019 15:10,Sam Hunt,Break Up In A Small Town,7170
7/23/2019 15:14,Chris Stapleton,Tennessee Whiskey,7257
7/23/2019 15:14,Sam Hunt,Drinkin' Too Much,15348
7/23/2019 15:14,Thomas Rhett,T-Shirt,227693
7/23/2019 15:21,Taylor Swift,Dear John,403920
7/23/2019 15:25,James Arthur,Say You Won't Let Go,6940
7/23/2019 15:25,Boyce Avenue,One Life,230519
7/23/2019 22:50,Taylor Swift,Mean,176727
7/24/2019 0:40,Taylor Swift,Mean,60955
7/24/2019 0:47,Taylor Swift,Blank Space,231826
7/24/2019 0:51,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),245653
7/24/2019 0:54,Taylor Swift,Look What You Made Me Do,211853
7/24/2019 0:58,Taylor Swift,Out Of The Woods,235800
7/24/2019 1:02,Taylor Swift,Everything Has Changed,243933
7/24/2019 1:06,Taylor Swift,Bad Blood,211933
7/24/2019 1:10,Taylor Swift,You Belong With Me,231133
7/24/2019 1:13,Taylor Swift,Red,220826
7/24/2019 1:17,Taylor Swift,Our Song,201106
7/24/2019 1:21,Taylor Swift,I Knew You Were Trouble.,217973
7/24/2019 1:25,Taylor Swift,Getaway Car,233626
7/24/2019 1:29,Taylor Swift,The Archer,211280
7/24/2019 1:34,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,202525
7/24/2019 1:39,Taylor Swift,White Horse,234426
7/24/2019 1:39,Taylor Swift,Style,16011
7/24/2019 1:43,Lee Brice,That Don't Sound Like You,210573
7/24/2019 1:47,Bart Crow,Wear My Ring,231418
7/24/2019 1:51,Dierks Bentley,Home,238413
7/24/2019 2:01,Miranda Lambert,More Like Her,208866
7/24/2019 2:05,Dierks Bentley,I Hold On,279533
7/24/2019 2:06,Old Dominion,Nowhere Fast,54160
7/24/2019 2:22,Old Dominion,Nowhere Fast,134832
7/24/2019 2:27,Jana Kramer,I Got the Boy,201013
7/24/2019 2:31,Lee Brice,I Drive Your Truck,234840
7/24/2019 2:33,Boston,More Than a Feeling,103058
7/24/2019 3:09,Boston,More Than a Feeling,182041
7/24/2019 3:12,Billy Currington,It Don't Hurt Like It Used To,184506
7/24/2019 3:19,Brad Paisley,Then,321640
7/24/2019 4:15,Brett Eldredge,Lose It All,220773
7/24/2019 4:19,Rhett Akins,That Ain't My Truck,243106
7/24/2019 4:22,Old Dominion,Break Up with Him,207733
7/24/2019 4:26,Kesha,Praying,230266
7/24/2019 4:32,Taylor Swift,All Too Well,255509
7/24/2019 13:44,Taylor Swift,All Too Well,72646
7/24/2019 13:48,Billy Currington,Good Directions,215853
7/24/2019 13:52,Taylor Swift,All You Had To Do Was Stay,193293
7/24/2019 13:53,Faith Hill,The Lucky One,66032
7/24/2019 13:55,Blake Shelton,Austin,156316
7/24/2019 22:05,Blake Shelton,Austin,74258
7/24/2019 22:10,Billy Currington,Drinkin' Town With A Football Problem,137170
7/24/2019 22:14,Sam Hunt,Make You Miss Me,225693
7/24/2019 22:15,Augustana,Boston,4350
7/24/2019 22:21,Jason Aldean,The Only Way I Know (with Luke Bryan and Eric Church),116773
7/24/2019 22:41,Billy Currington,Until You,283693
7/24/2019 22:43,Lonestar,Amazed,101466
7/25/2019 3:11,Taylor Swift,Begin Again,237613
7/25/2019 3:15,Taylor Swift,I Did Something Bad,238253
7/25/2019 3:19,Taylor Swift,Wildest Dreams,220440
7/25/2019 3:23,Taylor Swift,Love Story,6528
7/25/2019 3:23,Taylor Swift,Mine,230706
7/25/2019 13:04,Taylor Swift,Gorgeous,209680
7/25/2019 13:10,Taylor Swift,Fifteen,294333
7/25/2019 13:13,Taylor Swift,Dancing With Our Hands Tied,211506
7/25/2019 13:14,Taylor Swift,The Story Of Us,46197
7/25/2019 21:10,Taylor Swift,The Story Of Us,219684
7/25/2019 21:11,Taylor Swift,We Are Never Ever Getting Back Together,48888
7/25/2019 21:14,Taylor Swift,Welcome To New York,175542
7/25/2019 23:06,Taylor Swift,Welcome To New York,37106
7/25/2019 23:11,Taylor Swift,All You Had To Do Was Stay,193293
7/25/2019 23:34,Taylor Swift,Back To December,293026
7/25/2019 23:39,Tim McGraw,Highway Don't Care,276880
7/25/2019 23:42,Taylor Swift,Call It What You Want,109956
7/26/2019 0:26,Taylor Swift,Call It What You Want,93607
7/26/2019 0:30,Taylor Swift,Tim McGraw,232106
7/26/2019 0:44,Taylor Swift,Enchanted,352186
7/26/2019 0:45,Taylor Swift,Picture To Burn,44318
7/26/2019 0:49,Taylor Swift,22,230133
7/26/2019 0:54,Taylor Swift,Delicate,232253
7/26/2019 0:57,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),96583
7/26/2019 4:28,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),96727
7/26/2019 4:29,Taylor Swift,Shake It Off,18528
